participant_id,condition,item,question,text
6a1edc2c42116f4499c0e8c8,alternatives,21.5,"How, if at all, did the multiple alternatives reply changed the way you interacted with the AI?",If both were the same i would accept the response
6a0465dbc4519ab0aa7db764,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",Ask for their condience levels on % basis.
6a0465dbc4519ab0aa7db764,alternatives,21.5,"How, if at all, did the multiple alternatives reply changed the way you interacted with the AI?",It acted as a good comparison and view of inconsistency.
6a0465dbc4519ab0aa7db764,alternatives,21.6,"If you have any further comments about your interaction with the AI, please share them here.",A good study. It illustrates to me how two tools can have different opinions.
6a2199e15b03d651347b9916,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",Used them to lower the reading and comprehension part of the task. Relied solely on questions I did not fully understand. I asked leading questions based on what I had believed answers were.
6a2199e15b03d651347b9916,alternatives,21.5,"How, if at all, did the multiple alternatives reply changed the way you interacted with the AI?",I trusted one more than the other.
6a0f047a86b88ad53907a7ca,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I sometimes questioned the AI and asked for further explanation.
6a0f047a86b88ad53907a7ca,alternatives,21.5,"How, if at all, did the multiple alternatives reply changed the way you interacted with the AI?","It did not really change much, maybe questioning more if the two responses were very different."
6471e0a407b30a4f171dbd35,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I started each time by asking Ai to solve but then I used it to produce schedules to help me
6471e0a407b30a4f171dbd35,alternatives,21.5,"How, if at all, did the multiple alternatives reply changed the way you interacted with the AI?",I had expected them to produce same responses so i had to work harder than expected
6471e0a407b30a4f171dbd35,alternatives,21.6,"If you have any further comments about your interaction with the AI, please share them here.",no thanks
698b045589588a7dea2bef84,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I go through he scenario after sending it to the AI, then i go through the question, pick my answer and compare it to the AI own"
698b045589588a7dea2bef84,alternatives,21.5,"How, if at all, did the multiple alternatives reply changed the way you interacted with the AI?","come of the alternatives were contrasting, so I had to determine with one is correct"
6a0cd3ed8bba7edfec81cbc8,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I applied careful observation, proper assessment"
6a0cd3ed8bba7edfec81cbc8,alternatives,21.5,"How, if at all, did the multiple alternatives reply changed the way you interacted with the AI?",No
6a05bed431af49069330ecf5,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I checked the answers that the ai’s gave. There were times where I could answer quickly, as I already had an answer in my mind. There were other times when I would carefully compare the two ai with my own beliefs and see where we disagreed."
6a05bed431af49069330ecf5,alternatives,21.5,"How, if at all, did the multiple alternatives reply changed the way you interacted with the AI?","The multiple ai’s were interesting in the different perspectives they took. They were not always helpful in expressing why they came to the conclusion that they came to, but I got a decent idea of what they meant."
6a05bed431af49069330ecf5,alternatives,21.6,"If you have any further comments about your interaction with the AI, please share them here.",I thought that the ai’s could have done a little more to explain themselves when it came to evaluating the statements. They sometimes skipped steps in reasoning that I thought were tricky to understand.
69f1f9fe2aeb480ab8168d0f,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",thinking and analyzing
69f1f9fe2aeb480ab8168d0f,alternatives,21.5,"How, if at all, did the multiple alternatives reply changed the way you interacted with the AI?",it made me realize that AI can give false answers
69f1f9fe2aeb480ab8168d0f,alternatives,21.6,"If you have any further comments about your interaction with the AI, please share them here.",no
6a06f5c82ef7206c2ae0a838,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I didn't use any stratergy
6a06f5c82ef7206c2ae0a838,alternatives,21.5,"How, if at all, did the multiple alternatives reply changed the way you interacted with the AI?",I trusted the first response more than the 2nd
6a06f5c82ef7206c2ae0a838,alternatives,21.6,"If you have any further comments about your interaction with the AI, please share them here.",No
66a208fff5715f2926f70289,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","i read what each ai answered, double checked myself, and if still unsure i asked the ai's if they were sure, i believed option b was most accurate as always went into detail"
